"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ARHGAP12",4.42185686949965e-10,1.70185974412588,0.711,0.234,1.61844383280557e-05
"ZNF710",4.58327175949438e-10,1.48021150623314,0.632,0.17,1.67752329669254e-05
"RPL8",4.69049566803043e-10,-1.62418674928937,0.895,0.91,1.71676831945582e-05
"HIF1A-AS3",4.82483607749559e-10,4.00059753338765,0.579,0.144,1.76593825272416e-05
"CDC42SE2",4.83034843078492e-10,2.1019298588332,0.737,0.266,1.76795582915159e-05
"PIAS2",4.83824697739491e-10,2.28642140721196,0.684,0.223,1.77084677619631e-05
"TFRC",4.92683723292567e-10,2.65656882451929,0.763,0.362,1.80327169562312e-05
"TPT1",4.9768351640296e-10,-1.11405946713674,0.974,0.989,1.82157143838647e-05
"ST7L",5.08058969108343e-10,2.56125981765164,0.605,0.176,1.85954663283345e-05
"TLK2",5.2341738258871e-10,2.26758395609289,0.711,0.234,1.91575996201294e-05
"ATF2",5.27072778098147e-10,1.70242252104921,0.737,0.261,1.92913907511703e-05
"RPL24",5.33314982824275e-10,-1.95287650070003,0.711,0.862,1.95198616863513e-05
"CTDSPL2",5.37085375058937e-10,2.24069311328759,0.658,0.213,1.96578618125321e-05
"CRTC3",5.38501913583909e-10,2.23700296970247,0.632,0.197,1.97097085390846e-05
"DIP2B",5.43160036898587e-10,2.16159719635385,0.763,0.314,1.98802005105252e-05
"ATP6V1A",5.46555835542554e-10,2.06504726612082,0.737,0.277,2.0004490136693e-05
"MED13L",5.59801081684909e-10,2.5864802810072,0.763,0.346,2.04892793907493e-05
"MEF2A",5.63511743125225e-10,1.7626364321974,0.816,0.351,2.06250933101264e-05
"CRAMP1",5.72237958502444e-10,2.95895879341691,0.526,0.122,2.09444815191479e-05
"LDLRAD3",5.84900065139157e-10,3.73565180748332,0.684,0.234,2.14079272841583e-05
"ZNF577",5.90409625745817e-10,2.07290000870199,0.447,0.074,2.16095827119227e-05
"FOXJ3",5.9048424355132e-10,2.18176855788932,0.711,0.25,2.16123137982218e-05
"RAP1GAP2",5.98216721992579e-10,2.16911860178183,0.421,0.064,2.18953302416504e-05
"ARAP2",6.13349754877596e-10,1.83045955964918,0.579,0.144,2.24492143782749e-05
"CNOT4",6.45582308180751e-10,1.98505097741028,0.763,0.298,2.36289580617237e-05
"NSF",6.52369201274876e-10,1.74887858938663,0.658,0.213,2.38773651358617e-05
"RPLP2",6.52468777993715e-10,-1.19422676461815,0.868,0.947,2.3881009743348e-05
"REL",6.65950185952269e-10,2.28000866306725,0.684,0.223,2.4374442756039e-05
"TMEM161B",6.69985218613782e-10,1.76681600134674,0.579,0.149,2.4522128986483e-05
"CCSAP",6.87194326854407e-10,1.71787894960868,0.474,0.085,2.51519995571981e-05
"CPEB4",6.88200055905268e-10,1.75212485592678,0.763,0.309,2.51888102461887e-05
"ABI1",6.95328298609603e-10,1.6808104179209,0.816,0.351,2.54497110574101e-05
"RBM47",7.1267563516722e-10,2.70079790613017,0.711,0.309,2.60846409227554e-05
"RABGAP1",7.33649558202996e-10,1.61304601599348,0.737,0.271,2.68523074797878e-05
"SGMS1",7.4062048461186e-10,1.90225385029264,0.737,0.266,2.71074503572787e-05
"FMN1",7.41609315668044e-10,2.69328436758902,0.658,0.218,2.71436425627661e-05
"RERE",7.43232226003793e-10,2.06235902995305,0.789,0.335,2.72030427039648e-05
"LAMTOR5-AS1",7.513518227253e-10,2.26263084214084,0.474,0.09,2.75002280635687e-05
"GIT2",7.52668968105442e-10,2.13463153992003,0.684,0.234,2.75484369016273e-05
"PCGF5",7.58681182991277e-10,1.99194268003507,0.737,0.282,2.77684899786637e-05
"NCOA2",7.65654046949404e-10,2.22180770379373,0.763,0.324,2.80237037723951e-05
"AC009120.2",7.72145283559659e-10,1.92639093336737,0.579,0.149,2.82612895235671e-05
"PLEKHF2",7.78033587462141e-10,2.44260422940779,0.553,0.138,2.84768073347018e-05
"TG",7.86129055376704e-10,3.43143637595417,0.447,0.08,2.87731095558427e-05
"PUM2",7.88891152845097e-10,1.82967961154148,0.763,0.303,2.88742050852834e-05
"ATRN",7.95237653615145e-10,2.34913829638628,0.711,0.277,2.91064933599679e-05
"TASOR",7.97296881713467e-10,2.03047366532997,0.711,0.255,2.91818631675946e-05
"MORC3",8.12269979804586e-10,1.93340237315921,0.684,0.239,2.97298935308276e-05
"NSMCE2",8.17343754676915e-10,2.34338245598568,0.763,0.362,2.99155987649298e-05
"KANSL1",8.34412359209134e-10,1.83944161995337,0.737,0.303,3.05403267594135e-05
"ZDHHC17",8.40237964452119e-10,1.58200267443001,0.632,0.186,3.0753549736912e-05
"DENND4C",8.44293224328395e-10,2.22601719685743,0.763,0.335,3.09019763036436e-05
"PLXND1",8.46458809456056e-10,1.60531895842538,0.711,0.239,3.09812388849011e-05
"TBC1D12",8.56031846941003e-10,2.20650724529778,0.632,0.207,3.13316216298877e-05
"HDAC4",8.57444562880599e-10,2.11652250162578,0.605,0.16,3.13833284459928e-05
"HVCN1",8.5784019895667e-10,3.20322575553947,0.447,0.074,3.13978091220131e-05
"USP32",8.76818203541281e-10,1.79509545237332,0.763,0.324,3.20924230678144e-05
"PTPN9",8.79605940413888e-10,1.44926732425433,0.658,0.207,3.21944570250887e-05
"PARVG",8.93881254216948e-10,1.65503040256299,0.684,0.197,3.27169477855945e-05
"TMEM65",8.97853519488752e-10,3.37230343428206,0.579,0.165,3.28623366668078e-05
"CIITA",9.31844863728057e-10,4.1287032300593,0.421,0.069,3.41064538573106e-05
"PRKCE",9.35017350585291e-10,2.9877516448198,0.684,0.25,3.42225700487722e-05
"GPD2",9.43693930769312e-10,2.80724841000514,0.658,0.229,3.45401415600876e-05
"GAS6-AS1",9.4650305497965e-10,3.38401152579015,0.342,0.037,3.46429583153102e-05
"FAM13B",9.58093900394212e-10,1.66852018899462,0.711,0.255,3.50671948483285e-05
"CBFA2T2",9.68885033317716e-10,2.14494880800903,0.632,0.213,3.54621611044617e-05
"RNF38",9.70375503806755e-10,2.06682024242155,0.711,0.266,3.5516713814831e-05
"OLFML2B",9.77115835193527e-10,2.42163417705881,0.579,0.149,3.57634166839183e-05
"ESYT2",9.98557505676178e-10,2.70803782081892,0.711,0.239,3.65482032652538e-05
"PIP4K2A",1.00862375908828e-09,3.00974408224905,0.711,0.282,3.69166382063903e-05
"CLEC16A",1.01748724347302e-09,1.79175147585722,0.658,0.202,3.7241050598356e-05
"PRKCB",1.0258980649185e-09,2.91082653627499,0.605,0.176,3.75488950740819e-05
"TAB2",1.05391576876981e-09,1.83977399518744,0.711,0.271,3.85743710527437e-05
"RASSF2",1.0544456723481e-09,1.86119457178925,0.605,0.16,3.85937660536129e-05
"VTI1A",1.05795232925604e-09,2.07386199710268,0.763,0.303,3.87221132031004e-05
"ADAL",1.09856866486563e-09,4.28888029444263,0.474,0.09,4.0208711702747e-05
"EPM2A",1.12863203462798e-09,3.52213733060018,0.474,0.09,4.13090610994188e-05
"MBP",1.14192526789932e-09,2.21183936757309,0.711,0.271,4.17956067303829e-05
"PDE4A",1.15123778201105e-09,1.48063699435942,0.579,0.149,4.21364540593865e-05
"GPATCH8",1.15240574863128e-09,2.00526710826941,0.737,0.293,4.21792028056533e-05
"R3HCC1L",1.16029847894782e-09,2.0245363020762,0.632,0.197,4.2468084627969e-05
"SMAP2",1.16329080373413e-09,1.97950561667989,0.711,0.266,4.2577606707473e-05
"WDR63",1.16455870253066e-09,3.9852199030544,0.342,0.037,4.26240130713247e-05
"RASSF3",1.17150560925334e-09,2.83347874785338,0.658,0.255,4.28782768042815e-05
"DTX3L",1.20069863457899e-09,2.60634914771688,0.658,0.223,4.39467707242256e-05
"OGFRL1",1.21098722853186e-09,1.76110348354474,0.737,0.261,4.43233435514946e-05
"AGPS",1.24895261800473e-09,1.78686272575175,0.763,0.319,4.57129147715911e-05
"RPS4X",1.25946233889653e-09,-1.52286615030814,0.816,0.91,4.60975810659518e-05
"TM6SF1",1.26395249442037e-09,2.50221285845154,0.579,0.149,4.626192524828e-05
"TENT2",1.272006184696e-09,2.16946267057223,0.711,0.287,4.65566983660582e-05
"USP4",1.27464677185735e-09,1.89308055707847,0.684,0.229,4.66533464967508e-05
"MGP",1.28041951279567e-09,-6.23798448300141,0.211,0.691,4.68646345878343e-05
"MARK2",1.29280944740542e-09,2.93303520758925,0.632,0.218,4.73181185844859e-05
"CDK19",1.29666261145682e-09,2.11893293050077,0.605,0.181,4.74591482419311e-05
"OGT",1.30427182480782e-09,2.01174273500143,0.711,0.239,4.77376530597911e-05
"HEXB",1.31097482273184e-09,2.0949204345401,0.763,0.335,4.79829894868082e-05
"CCR1",1.3197294486787e-09,2.08807116935995,0.579,0.133,4.8303417551089e-05
"ATP11B",1.3205551524015e-09,2.83416895567465,0.684,0.266,4.83336391330473e-05
"FLI1",1.3252000546746e-09,2.41920372430224,0.579,0.165,4.8503647201145e-05
"FAU",1.32995871272495e-09,-1.52335595872574,0.789,0.894,4.86778188444459e-05
"PLIN2",1.38146080050413e-09,1.7919263884322,0.921,0.755,5.05628467592516e-05
"CFLAR",1.40409816209855e-09,1.73554462345959,0.763,0.33,5.1391396830969e-05
"SIPA1L2",1.4080585781885e-09,1.80546411802364,0.658,0.207,5.15363520202772e-05
"CYP27A1",1.41155295818354e-09,2.18251166079135,0.789,0.367,5.16642498224757e-05
"RASA2",1.44359277086183e-09,1.98114808940648,0.684,0.229,5.28369390063139e-05
"FGD3",1.45764792354574e-09,3.50780844228245,0.447,0.08,5.33513716496976e-05
"P2RX7",1.4822119760387e-09,3.29483766722118,0.5,0.117,5.42504405349924e-05
"TLNRD1",1.49835871041261e-09,3.27057922582476,0.553,0.133,5.48414271598121e-05
"AC008957.2",1.50284939093072e-09,3.75464409726774,0.395,0.059,5.50057905574554e-05
"PIM1",1.52798885694369e-09,1.9528247728136,0.579,0.16,5.59259201529961e-05
"PHC3",1.53699070364203e-09,1.73615446746937,0.737,0.271,5.6255396744002e-05
"TFCP2",1.543846107365e-09,2.28381021691322,0.658,0.223,5.65063113756665e-05
"DHX15",1.57969213095795e-09,1.31091892290823,0.737,0.282,5.7818311685192e-05
"SLC45A4",1.58281128285052e-09,4.10077436941749,0.368,0.053,5.79324757636118e-05
"BRWD1",1.59987160014286e-09,1.88730598371606,0.737,0.298,5.8556900436829e-05
"SRGAP2",1.60784159522082e-09,2.08512734366194,0.684,0.223,5.88486102266774e-05
"ZFAND3",1.60900948311795e-09,1.88139267438264,0.842,0.436,5.88913560916002e-05
"SLC4A8",1.67046413939577e-09,3.14726272874165,0.368,0.048,6.11406579660245e-05
"ARHGAP15",1.67418506303584e-09,2.8309413393593,0.579,0.16,6.12768474921747e-05
"RACK1",1.68707517326593e-09,-1.46905069749643,0.789,0.926,6.17486384167062e-05
"RNASE6",1.6943110494537e-09,3.11569371800878,0.579,0.144,6.20134787210548e-05
"B3GNT2",1.70105088929321e-09,2.71195337648729,0.632,0.207,6.22601635990206e-05
"MTMR10",1.708092824022e-09,1.21211463818975,0.632,0.191,6.25179054520292e-05
"TAOK3",1.72275657645055e-09,2.32193197316879,0.763,0.346,6.30546134546666e-05
"AC087672.2",1.77377538197966e-09,3.4031080530263,0.289,0.021,6.49219527558377e-05
"TNFRSF1B",1.77781012339584e-09,1.75423164858094,0.658,0.207,6.50696283264111e-05
