"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Direction"
"LINC01355",3.00712384830207e-21,-1.95658554073176,0.111,0.382,1.10063739971704e-16,"Up_in_2D"
"CCL11",3.16794862156881e-21,-6.67597470391681,0.012,0.167,1.1595008749804e-16,"Up_in_2D"
"HNRNPA1",3.30001235985111e-21,0.631499686292892,0.938,0.869,1.20783752382911e-16,"Up_in_3D"
"SCAI",3.30969558858821e-21,-1.66315640419507,0.431,0.724,1.21138168237917e-16,"Up_in_2D"
"TEAD1",3.35122613979026e-21,-0.856901680184234,0.917,0.967,1.22658227942463e-16,"Up_in_2D"
"SERTAD1",3.63220643001885e-21,1.52767172906417,0.714,0.575,1.3294238754512e-16,"Up_in_3D"
"NDST1",3.70487948747686e-21,-1.14777996029807,0.569,0.822,1.3560229412114e-16,"Up_in_2D"
"AC018647.1",3.95875662080877e-21,-4.42309139037831,0.012,0.167,1.44894451078222e-16,"Up_in_2D"
"ANXA3",3.97542250209198e-21,-2.28343139778178,0.142,0.418,1.45504438999069e-16,"Up_in_2D"
"RPS10",4.02038100267762e-21,0.521940041458859,0.941,0.858,1.47149965079004e-16,"Up_in_3D"
"MGP",4.06460599945115e-21,1.2914429916627,0.937,0.782,1.48768644185911e-16,"Up_in_3D"
"LRP5",4.16372717589668e-21,-1.61432170162265,0.299,0.629,1.52396578364995e-16,"Up_in_2D"
"NDUFB11",4.3667367003383e-21,0.578849461300822,0.926,0.818,1.59826929969082e-16,"Up_in_3D"
"RAF1",4.46107752522851e-21,-0.990839288165905,0.743,0.891,1.63279898500889e-16,"Up_in_2D"
"RFX7",4.47430696583468e-21,-1.39171224626232,0.689,0.869,1.63764109256515e-16,"Up_in_2D"
"FDFT1",4.54931755516474e-21,-0.902301974126868,0.814,0.876,1.66509571836585e-16,"Up_in_2D"
"AL049840.2",4.74112944115745e-21,-1.58241105668992,0.164,0.458,1.73530078675804e-16,"Up_in_2D"
"ZMYM4",4.75298569723936e-21,-0.880325749425107,0.853,0.942,1.73964029504658e-16,"Up_in_2D"
"VIM",5.0971142396024e-21,0.558232350409519,0.982,0.945,1.86559478283688e-16,"Up_in_3D"
"XKR6",5.18086923297704e-21,-1.85567040086666,0.453,0.702,1.89624994796193e-16,"Up_in_2D"
"SPINT2",5.31497165777284e-21,-2.86621032512276,0.127,0.389,1.94533277646144e-16,"Up_in_2D"
"SRSF6",5.45371626408998e-21,0.844587796992577,0.863,0.862,1.99611468981957e-16,"Up_in_3D"
"BMP4",5.62477498528428e-21,-1.82225057375767,0.055,0.273,2.0587238923639e-16,"Up_in_2D"
"PTGR1",5.65048286497465e-21,1.01179423828468,0.934,0.909,2.06813323340937e-16,"Up_in_3D"
"CUEDC1",6.36105621948029e-21,-1.11924645786342,0.586,0.829,2.32821018689198e-16,"Up_in_2D"
"TRAK1",6.52460234197107e-21,-1.27813182320914,0.624,0.829,2.38806970318483e-16,"Up_in_2D"
"LTBP3",6.93089749100125e-21,1.24853950518663,0.839,0.753,2.53677779068137e-16,"Up_in_3D"
"DNASE1",7.66305821981169e-21,-1.69337327783945,0.252,0.549,2.80475593903328e-16,"Up_in_2D"
"FLOT2",8.47381647018652e-21,-1.05757271930548,0.354,0.687,3.10150156625297e-16,"Up_in_2D"
"SNAPC3",9.84096281797173e-21,-1.07181234622591,0.653,0.847,3.60189080100583e-16,"Up_in_2D"
"SYNPO",1.06071124923163e-20,-1.87507575814247,0.17,0.458,3.8823092433127e-16,"Up_in_2D"
"CYB5B",1.16369218910591e-20,-0.821276208993895,0.695,0.855,4.25922978134655e-16,"Up_in_2D"
"NEK7",1.25627646890251e-20,-1.03416559356766,0.842,0.927,4.59809750383009e-16,"Up_in_2D"
"ABCB10",1.29585515554335e-20,-1.3806423229933,0.323,0.658,4.74295945480423e-16,"Up_in_2D"
"PALB2",1.33179977767314e-20,-1.12343351709756,0.233,0.564,4.87452036626144e-16,"Up_in_2D"
"TP53I3",1.40693721165303e-20,0.902844689762462,0.864,0.807,5.14953088837126e-16,"Up_in_3D"
"ZNF594",1.50449219038439e-20,-1.95983154813611,0.147,0.422,5.50659186602592e-16,"Up_in_2D"
"TNFAIP6",1.5691340162156e-20,1.14716743624835,0.848,0.705,5.74318741275071e-16,"Up_in_3D"
"SERPINF1",1.73709007667086e-20,1.39173374812459,0.748,0.542,6.35792338962302e-16,"Up_in_3D"
"STAT1",1.78547784230773e-20,-1.16506671549973,0.807,0.884,6.53502745063051e-16,"Up_in_2D"
"GSK3B",1.91183840239702e-20,-1.06657845174587,0.835,0.931,6.99751973661333e-16,"Up_in_2D"
"SLC1A1",2.046551359915e-20,-1.95188947951634,0.33,0.611,7.4905826324249e-16,"Up_in_2D"
"CBFA2T2",2.15036728082899e-20,-1.47492092327312,0.665,0.84,7.87055928456217e-16,"Up_in_2D"
"KIAA1217",2.17732831166982e-20,-1.93891895375606,0.373,0.655,7.9692393535427e-16,"Up_in_2D"
"NFIB",2.28395827603363e-20,-1.24136858132274,0.838,0.949,8.35951568611068e-16,"Up_in_2D"
"B3GALT2",2.33281143320379e-20,-3.33193958924168,0.053,0.262,8.53832312666918e-16,"Up_in_2D"
"WDFY1",2.69114294951513e-20,-1.06502652532267,0.733,0.887,9.84985230952032e-16,"Up_in_2D"
"MGARP",2.82637978042828e-20,-2.35345249989294,0.112,0.364,1.03448326343456e-15,"Up_in_2D"
"ZNF506",2.88077874565005e-20,-1.5710268489768,0.295,0.611,1.05439382869538e-15,"Up_in_2D"
"GNAQ",2.88116782310072e-20,-0.921514468598527,0.886,0.942,1.05453623493309e-15,"Up_in_2D"
"RREB1",3.03229849529e-20,-1.12792924300994,0.698,0.862,1.10985157226109e-15,"Up_in_2D"
"TMEM59L",3.06633014257213e-20,2.08263631121944,0.535,0.265,1.12230749548283e-15,"Up_in_3D"
"PCOLCE",3.16570154988053e-20,0.972318628156869,0.872,0.731,1.15867842427177e-15,"Up_in_3D"
"S100PBP",3.66312898044766e-20,-1.43916862635712,0.59,0.807,1.34074183813365e-15,"Up_in_2D"
"PKP2",3.68722016016293e-20,-2.7353651244845,0.055,0.258,1.34955945082123e-15,"Up_in_2D"
"CTSC",3.91388262464981e-20,0.846936416510295,0.941,0.851,1.43252017944808e-15,"Up_in_3D"
"MAGI1",4.25162561590317e-20,-1.49864111950089,0.858,0.931,1.55613749167672e-15,"Up_in_2D"
"ANKRD27",5.12250547011259e-20,-0.908924360942289,0.491,0.749,1.87488822711591e-15,"Up_in_2D"
"CTNNB1",5.22286123224892e-20,0.812460066307167,0.935,0.945,1.91161943961543e-15,"Up_in_3D"
"SCN8A",5.27249055887245e-20,-2.12576534324636,0.081,0.309,1.9297842694529e-15,"Up_in_2D"
"GSTCD",5.44462057102859e-20,-1.22782909428601,0.385,0.695,1.99278557520217e-15,"Up_in_2D"
"CCM2",5.83880283659613e-20,-0.891316183930158,0.791,0.902,2.13706022622255e-15,"Up_in_2D"
"CRTC3",5.88413284187791e-20,-1.01520576676767,0.742,0.909,2.15365146145573e-15,"Up_in_2D"
"ANKRD28",7.02969223677455e-20,1.12698716778304,0.889,0.873,2.57293765558185e-15,"Up_in_3D"
"MICALL1",7.47233678269654e-20,-1.00727902653232,0.41,0.705,2.73494998583476e-15,"Up_in_2D"
"FKBP7",7.7191137271534e-20,1.0324145497552,0.813,0.695,2.82527281527542e-15,"Up_in_3D"
"TMEM178B",7.76566813013362e-20,-3.25796073712594,0.072,0.291,2.84231219231021e-15,"Up_in_2D"
"RABGAP1",8.39382333148003e-20,-1.01388907241092,0.774,0.913,3.072223277555e-15,"Up_in_2D"
"ZBTB43",8.43511051235632e-20,-1.41450613248851,0.493,0.778,3.08733479862754e-15,"Up_in_2D"
"HACD2",8.69657781991295e-20,-1.40948229337289,0.547,0.767,3.18303444786634e-15,"Up_in_2D"
"POM121",8.71121385007965e-20,-0.825405259723455,0.68,0.884,3.18839138126765e-15,"Up_in_2D"
"AC025048.2",8.72753604237368e-20,-1.67193388344253,0.058,0.265,3.19436546686919e-15,"Up_in_2D"
"CDH20",8.8432140867659e-20,4.37200455069746,0.358,0.076,3.23670478789719e-15,"Up_in_3D"
"AOPEP",8.94113491748789e-20,-1.14170916316493,0.857,0.931,3.27254479114974e-15,"Up_in_2D"
"AC007923.4",8.97326573542047e-20,-2.15732566790459,0.193,0.465,3.28430499182125e-15,"Up_in_2D"
"DPH6-DT",9.11767985525677e-20,-1.54001769337549,0.385,0.665,3.33716200382253e-15,"Up_in_2D"
"SPOCK1",9.63856978254889e-20,0.912906931316244,0.87,0.727,3.52781292611072e-15,"Up_in_3D"
"TMEM47",9.91959876726728e-20,-1.27777243516219,0.702,0.822,3.6306723448075e-15,"Up_in_2D"
"MIR181A2HG",1.24428481558646e-19,-2.04659033118872,0.342,0.615,4.55420685352801e-15,"Up_in_2D"
"SPDYE5",1.33419006835304e-19,-2.13874852467376,0.165,0.444,4.88326906917896e-15,"Up_in_2D"
"CXCL3",1.43172204170693e-19,2.44513110125166,0.499,0.211,5.24024584485152e-15,"Up_in_3D"
"CTBP2",1.53250025822591e-19,-0.604009825549787,0.878,0.938,5.60910419513266e-15,"Up_in_2D"
"SNAI3-AS1",1.55398845060581e-19,-1.3192498797002,0.242,0.535,5.68775312806231e-15,"Up_in_2D"
"SCD",1.64777398091439e-19,-1.06263566250087,0.674,0.833,6.03101754754477e-15,"Up_in_2D"
"ACO1",1.65585428771276e-19,-0.824479990715558,0.804,0.88,6.06059227845747e-15,"Up_in_2D"
"SPECC1L",1.66587753124974e-19,-0.765358642842132,0.857,0.949,6.09727835212716e-15,"Up_in_2D"
"SYF2",1.71405560639231e-19,0.500041508657823,0.9,0.844,6.2736149249565e-15,"Up_in_3D"
"PLSCR4",1.78993241603374e-19,-1.04852528088543,0.78,0.88,6.55133163592509e-15,"Up_in_2D"
"TECPR2",1.80986026872059e-19,-1.05732744680496,0.568,0.807,6.62426956954425e-15,"Up_in_2D"
"LSS",1.8779189837671e-19,-1.22636517974907,0.538,0.764,6.87337127248596e-15,"Up_in_2D"
"MINDY4",1.89013031366372e-19,-1.72265337949307,0.391,0.684,6.91806596104058e-15,"Up_in_2D"
"ZNF251",2.02541835954034e-19,-1.45811511765928,0.469,0.709,7.41323373775361e-15,"Up_in_2D"
"FAM149B1",2.04722673137757e-19,-1.50016106233244,0.416,0.695,7.49305455951503e-15,"Up_in_2D"
"UBC",2.1399561257642e-19,0.502126129720209,0.956,0.931,7.83245341590956e-15,"Up_in_3D"
"PKIA",2.14576899960516e-19,1.81114111796463,0.572,0.284,7.85372911545485e-15,"Up_in_3D"
"PROCR",2.28205757608302e-19,0.991343328475077,0.885,0.796,8.35255893422145e-15,"Up_in_3D"
"ARID1A",2.31251360268283e-19,-0.871226698602225,0.723,0.895,8.46403103717944e-15,"Up_in_2D"
"MYO1C",2.32709442073601e-19,-0.658114699199792,0.824,0.895,8.51739828933588e-15,"Up_in_2D"
"KIF9-AS1",2.42225989797022e-19,-1.36626176931914,0.484,0.742,8.8657134525608e-15,"Up_in_2D"
"PROSER2",2.45789028532228e-19,-2.18606168595115,0.263,0.549,8.99612423330809e-15,"Up_in_2D"
"SRPK2",2.68010647286595e-19,-0.869426266256904,0.897,0.938,9.80945770133665e-15,"Up_in_2D"
"FXYD5",2.76010484489255e-19,0.716200769812013,0.92,0.825,1.01022597427912e-14,"Up_in_3D"
"PDIA3",2.87339632554719e-19,0.519628628667984,0.954,0.927,1.05169178911353e-14,"Up_in_3D"
"TWIST1",2.9566699716731e-19,1.2866420445556,0.754,0.604,1.08217077633207e-14,"Up_in_3D"
"TMEM65",3.03082068549476e-19,-1.4896526077675,0.577,0.84,1.10931067909794e-14,"Up_in_2D"
"MPZL1",3.09937176213421e-19,-0.674625815928754,0.886,0.942,1.13440105865874e-14,"Up_in_2D"
"FTH1",3.18853789577983e-19,0.614086894116909,0.993,0.996,1.16703675523438e-14,"Up_in_3D"
"GTF2I",3.25171425451995e-19,-0.733987329318439,0.894,0.949,1.19015993429685e-14,"Up_in_2D"
"ARL4D",3.31605061181661e-19,-1.35590894099293,0.388,0.633,1.213707684431e-14,"Up_in_2D"
"RAB5B",3.5766655486106e-19,-0.927396478352405,0.624,0.825,1.30909535744697e-14,"Up_in_2D"
"AK3",3.57877125158243e-19,-0.848740712507955,0.768,0.876,1.30986606579169e-14,"Up_in_2D"
"MTCL1",3.61985369202835e-19,-2.19370983102437,0.376,0.651,1.3249026498193e-14,"Up_in_2D"
"CD151",3.63998631095059e-19,0.647737749155073,0.937,0.909,1.33227138967103e-14,"Up_in_3D"
"UBE2R2",3.65846105980073e-19,-0.74598859275575,0.892,0.949,1.33903333249767e-14,"Up_in_2D"
"ATF7",3.67102587111956e-19,-1.06482847538773,0.77,0.927,1.34363217908847e-14,"Up_in_2D"
"NFKBIZ",3.8837331371534e-19,0.913414185168187,0.832,0.695,1.42148516552951e-14,"Up_in_3D"
"NUAK1",3.88586125119684e-19,-1.46696325153957,0.581,0.785,1.42226407655055e-14,"Up_in_2D"
"NFAT5",3.93331526315444e-19,-1.06618113025235,0.883,0.927,1.43963271946716e-14,"Up_in_2D"
"PRKCI",3.9974628779351e-19,-0.826544044127297,0.72,0.895,1.46311138795303e-14,"Up_in_2D"
"ANXA4",4.09121027038884e-19,-1.28060201418577,0.888,0.956,1.49742387106502e-14,"Up_in_2D"
"CIDEC",4.40558481649634e-19,3.47704624545353,0.339,0.065,1.61248809868582e-14,"Up_in_3D"
"OGDH",4.57135356149453e-19,-1.13677135840484,0.631,0.836,1.67316111704261e-14,"Up_in_2D"
"AC092839.1",4.7056276919396e-19,-2.54977921526123,0.186,0.462,1.72230679152681e-14,"Up_in_2D"
"KLC1",4.78614976628904e-19,-0.472065366173869,0.867,0.931,1.75177867595945e-14,"Up_in_2D"
"LAMA3",5.16466092537102e-19,-3.95835356089053,0.122,0.367,1.89031754529505e-14,"Up_in_2D"
"ACACA",5.2377644652524e-19,-1.15977875094793,0.76,0.891,1.91707417192703e-14,"Up_in_2D"
"HTRA3",5.26544822576588e-19,1.89469498676625,0.612,0.349,1.92720670511257e-14,"Up_in_3D"
"ZNF786",5.41330564324796e-19,-2.34573053426889,0.131,0.378,1.98132399848519e-14,"Up_in_2D"
"AR",5.45667183745475e-19,1.14089084557463,0.661,0.404,1.99719645922681e-14,"Up_in_3D"
"PLAUR",5.76358019423655e-19,1.0394832220023,0.858,0.789,2.10952798689252e-14,"Up_in_3D"
"CLIP1",5.97549557901414e-19,-0.703898292726036,0.872,0.935,2.18709113687496e-14,"Up_in_2D"
"MTRNR2L8",6.00750971793976e-19,0.129206845368964,0.872,0.745,2.19880863186313e-14,"Up_in_3D"
"NUP50-DT",6.33752836630307e-19,-1.3604841737915,0.414,0.702,2.31959875735059e-14,"Up_in_2D"
"JPH2",6.51292366884924e-19,-2.31036322525986,0.086,0.309,2.38379519203551e-14,"Up_in_2D"
"ARHGEF18",6.82486410047789e-19,-1.92445367824916,0.484,0.767,2.49796850941591e-14,"Up_in_2D"
"TIPARP",7.28520264270288e-19,1.18161682225713,0.768,0.636,2.66645701925568e-14,"Up_in_3D"
"RHOT1",7.29641252125514e-19,-1.01970621205612,0.625,0.833,2.67055994690459e-14,"Up_in_2D"
"AL109824.1",7.3560077483327e-19,-2.19710480412646,0.227,0.513,2.69237239596725e-14,"Up_in_2D"
"FMC1",7.54784996645461e-19,1.06121200703262,0.757,0.68,2.76258856622205e-14,"Up_in_3D"
"LARP6",7.95264404045089e-19,0.71733764564541,0.888,0.818,2.91074724524543e-14,"Up_in_3D"
"AGPAT3",8.77822579540808e-19,-0.779458756724928,0.698,0.884,3.21291842337731e-14,"Up_in_2D"
"MT-ATP8",8.79930740248578e-19,0.840448770211885,0.981,0.913,3.22063450238382e-14,"Up_in_3D"
"IKBKB",8.932585437969e-19,-1.09038133572399,0.478,0.745,3.26941559615103e-14,"Up_in_2D"
"MFHAS1",9.05060985825522e-19,-1.41015363891238,0.381,0.691,3.31261371421999e-14,"Up_in_2D"
"PLPP4",9.05849617726054e-19,1.09615883798264,0.689,0.465,3.31550018583913e-14,"Up_in_3D"
"YIPF5",9.27914946359845e-19,0.651345149067473,0.909,0.862,3.39626149517167e-14,"Up_in_3D"
"PML",9.58240777169207e-19,-1.03016342305793,0.637,0.825,3.50725706851702e-14,"Up_in_2D"
"XPO1",9.92388405139024e-19,-0.704587830482491,0.844,0.924,3.63224080164934e-14,"Up_in_2D"
"SLC19A2",1.0225955061371e-18,1.08775592330376,0.786,0.662,3.74280181201241e-14,"Up_in_3D"
"STIM1",1.03920815117136e-18,-1.21863950065407,0.558,0.789,3.80360575410231e-14,"Up_in_2D"
"KLF6",1.04224702895851e-18,0.573513572896034,0.932,0.92,3.81472835069103e-14,"Up_in_3D"
"ITM2B",1.09265960215156e-18,0.461815030062328,0.941,0.935,3.99924340983492e-14,"Up_in_3D"
"RANBP10",1.1519179599558e-18,-1.25347889266124,0.389,0.691,4.21613492523424e-14,"Up_in_2D"
"ATP8B1",1.1709533289921e-18,-1.63258915247114,0.555,0.785,4.285806279444e-14,"Up_in_2D"
"MCU",1.17981529317705e-18,-1.18369163565488,0.751,0.898,4.31824195455731e-14,"Up_in_2D"
"LINC02615",1.18582698771211e-18,-2.04661229744463,0.394,0.651,4.3402453577251e-14,"Up_in_2D"
"MLLT10",1.25863692645476e-18,-1.04021678612905,0.801,0.913,4.60673701451706e-14,"Up_in_2D"
"KIAA0319L",1.27001610629392e-18,-1.02989745868217,0.659,0.869,4.64838595064638e-14,"Up_in_2D"
"DUBR",1.29756164577488e-18,-1.50461180950974,0.369,0.658,4.74920537970064e-14,"Up_in_2D"
"CDK8",1.31472485820836e-18,-1.2591993221289,0.699,0.876,4.81202445352841e-14,"Up_in_2D"
"ATP13A2",1.35857639033443e-18,-1.14119803261209,0.364,0.658,4.97252544626304e-14,"Up_in_2D"
"UBALD2",1.37056224958158e-18,1.1031917244282,0.752,0.604,5.01639488969354e-14,"Up_in_3D"
"RC3H2",1.40242649356221e-18,-0.980791777724943,0.718,0.88,5.13302120908705e-14,"Up_in_2D"
"PNMA2",1.41070960665917e-18,-1.81085706641131,0.164,0.422,5.16333823133322e-14,"Up_in_2D"
"GFOD1",1.43202110513173e-18,-1.75004639681244,0.242,0.527,5.24134044689265e-14,"Up_in_2D"
"UBR2",1.44908151829327e-18,-0.724871405186069,0.777,0.902,5.30378326510521e-14,"Up_in_2D"
"TNPO3",1.49521421038548e-18,-1.07956564697426,0.652,0.884,5.4726335314319e-14,"Up_in_2D"
"TUFT1",1.51248197980894e-18,-0.95816683714072,0.075,0.295,5.5358352942987e-14,"Up_in_2D"
"WASF3",1.55139105120851e-18,-1.23596412419891,0.608,0.825,5.67824638652827e-14,"Up_in_2D"
"IBTK",1.55559550833938e-18,-0.907231438836455,0.789,0.924,5.69363512007296e-14,"Up_in_2D"
"UBE2G1",1.58944638701809e-18,-1.04867369983994,0.764,0.902,5.81753272112492e-14,"Up_in_2D"
"NRXN3",1.64324147766272e-18,-1.87035665277628,0.383,0.647,6.01442813239334e-14,"Up_in_2D"
"CAVIN2",1.68111564759688e-18,-2.17597366055093,0.342,0.6,6.15305138176934e-14,"Up_in_2D"
"CLEC16A",1.85672100603057e-18,-1.18059942649326,0.581,0.825,6.7957845541725e-14,"Up_in_2D"
"MAP4K3",1.97673194666627e-18,-1.00837404686948,0.836,0.913,7.2350365979932e-14,"Up_in_2D"
"AP2A2",1.99014559889119e-18,-0.623404234010442,0.789,0.924,7.28413190650166e-14,"Up_in_2D"
"LDAH",2.04475836273287e-18,-1.21120277956975,0.468,0.745,7.48402008343857e-14,"Up_in_2D"
"RASSF3",2.18129684758349e-18,-1.38572232414211,0.49,0.767,7.98376459184034e-14,"Up_in_2D"
"ANKRD46",2.20327483431948e-18,-1.32661335436417,0.224,0.509,8.06420622109273e-14,"Up_in_2D"
"SLF2",2.23792367793725e-18,-1.06815671828579,0.537,0.789,8.19102445361812e-14,"Up_in_2D"
"UBAP2",2.40050859752093e-18,-0.805444745755151,0.813,0.924,8.78610151778637e-14,"Up_in_2D"
"NBEAL1",2.45098195926746e-18,-0.955332544403703,0.872,0.935,8.97083906911482e-14,"Up_in_2D"
"NT5C2",2.46456257131775e-18,-1.23053022543417,0.788,0.916,9.02054546728008e-14,"Up_in_2D"
"AC211433.1",2.60482825275238e-18,-2.06247260847122,0.291,0.571,9.533931887899e-14,"Up_in_2D"
"ELOA-AS1",2.62592652378368e-18,-1.77599257213667,0.288,0.582,9.61115366970065e-14,"Up_in_2D"
"PRRX2",2.63884732865039e-18,2.13958830895311,0.572,0.338,9.6584451075933e-14,"Up_in_3D"
"UTRN",2.67052416331725e-18,-0.871535751208305,0.866,0.935,9.77438549015746e-14,"Up_in_2D"
"DEPTOR",3.27090666282373e-18,-1.72594551524503,0.525,0.727,1.19718454766011e-13,"Up_in_2D"
"SLC16A1-AS1",3.60005964798583e-18,-1.25157491691861,0.678,0.804,1.31765783175929e-13,"Up_in_2D"
"CCDC93",3.83445472755876e-18,-1.10441805605497,0.574,0.8,1.40344877483378e-13,"Up_in_2D"
"TPGS1",3.84320176636991e-18,0.920103703606231,0.839,0.76,1.40665027850905e-13,"Up_in_3D"
"ZFYVE9",3.88215713331549e-18,-0.886101025266881,0.717,0.898,1.4209083323648e-13,"Up_in_2D"
"MARCH4",3.92579362568841e-18,-2.30211207607276,0.109,0.338,1.43687972493821e-13,"Up_in_2D"
"TSPYL2",4.22053130614392e-18,1.50670072156831,0.677,0.516,1.54475666336174e-13,"Up_in_3D"
"AGO4",4.81564501086978e-18,-1.43087635001812,0.487,0.749,1.76257423042845e-13,"Up_in_2D"
"RSL24D1",4.82244858415183e-18,0.496886740951472,0.91,0.844,1.76506440628541e-13,"Up_in_3D"
"AC139887.2",5.34215289586929e-18,-1.0025360600411,0.391,0.658,1.95528138141712e-13,"Up_in_2D"
"PPP1R21",5.44125239123473e-18,-1.08717652131795,0.681,0.88,1.99155278771582e-13,"Up_in_2D"
"NUFIP2",5.51682046062748e-18,-0.636514073967866,0.848,0.92,2.01921145679426e-13,"Up_in_2D"
"TULP3",5.53996097970502e-18,-0.769966663442538,0.687,0.851,2.02768111818183e-13,"Up_in_2D"
"LDLR",5.58913136606819e-18,-0.787187485423064,0.662,0.84,2.04567797129462e-13,"Up_in_2D"
"ATP5MC3",5.86056838355079e-18,0.556891314916618,0.934,0.818,2.14502663406342e-13,"Up_in_3D"
"TNFRSF11B",5.94095660289736e-18,-4.02702798038518,0.087,0.298,2.17444952622646e-13,"Up_in_2D"
"CYGB",5.98872952751086e-18,1.4854275756438,0.693,0.455,2.19193489436425e-13,"Up_in_3D"
"UHRF1BP1",6.0216939643207e-18,-1.3548405034079,0.44,0.727,2.20400020788102e-13,"Up_in_2D"
"SLC29A1",6.10078002071027e-18,-1.73199015188509,0.128,0.375,2.23294649538017e-13,"Up_in_2D"
"DCN",6.31984008505598e-18,0.767426318103557,0.923,0.785,2.31312466953134e-13,"Up_in_3D"
"TMED9",6.74692036456836e-18,0.576038161415819,0.926,0.847,2.46944032263567e-13,"Up_in_3D"
"SCAND1",6.92384706111653e-18,0.612923473780303,0.914,0.811,2.53419726283926e-13,"Up_in_3D"
"TPM1-AS",6.96871711702748e-18,-4.30923020392195,0.024,0.178,2.55062015200323e-13,"Up_in_2D"
"GPR107",8.03541931657472e-18,-1.12870064792417,0.645,0.88,2.94104382405951e-13,"Up_in_2D"
"MRGPRF",8.0964912348605e-18,-1.62483352654849,0.115,0.36,2.96339675687129e-13,"Up_in_2D"
"AC108134.2",8.24730638707018e-18,-1.51089926150091,0.083,0.302,3.01859661073156e-13,"Up_in_2D"
"MAST3",8.46953658040091e-18,-2.05433171995529,0.127,0.378,3.09993508379254e-13,"Up_in_2D"
"CBL",8.51831744195745e-18,-1.22282590836261,0.578,0.796,3.11778936693085e-13,"Up_in_2D"
"ZNF789",8.67329027500994e-18,-1.09162899173527,0.383,0.68,3.17451097355639e-13,"Up_in_2D"
"BMPR1A",8.73084685406722e-18,-0.985061544261157,0.73,0.88,3.19557725705714e-13,"Up_in_2D"
"BCL2L13",8.9991478314852e-18,-1.06199593653538,0.696,0.887,3.2937780978019e-13,"Up_in_2D"
"BAX",9.47418950352582e-18,0.561458005336976,0.92,0.844,3.46764810018549e-13,"Up_in_3D"
"NUBP2",1.0407692020704e-17,0.72221845837831,0.774,0.702,3.80931935649786e-13,"Up_in_3D"
"TRAF5",1.15702968566956e-17,-1.28937748885356,0.429,0.705,4.23484435251917e-13,"Up_in_2D"
"ZNF253",1.20791177849082e-17,-1.85336352530834,0.13,0.378,4.42107790045426e-13,"Up_in_2D"
"SHROOM3",1.22395497865325e-17,-3.15460850596097,0.267,0.545,4.47979761736875e-13,"Up_in_2D"
"SLC22A23",1.23568587693242e-17,-1.77154776136557,0.304,0.578,4.52273387816037e-13,"Up_in_2D"
"NLK",1.25823213763025e-17,-1.33744613057986,0.655,0.829,4.60525544694048e-13,"Up_in_2D"
"ST7L",1.27130636364293e-17,-1.10091412003302,0.647,0.858,4.65310842156949e-13,"Up_in_2D"
"MCTP2",1.33411577071787e-17,-2.30891601846173,0.066,0.262,4.88299713240446e-13,"Up_in_2D"
"CCDC81",1.36388284526382e-17,-3.51135929816057,0.029,0.189,4.99194760195011e-13,"Up_in_2D"
"ZNF234",1.39296843649675e-17,-0.684458722426284,0.242,0.542,5.09840377442176e-13,"Up_in_2D"
"SSR2",1.42552178010112e-17,0.523810267695119,0.931,0.887,5.2175522673481e-13,"Up_in_3D"
"PNRC1",1.44235979372616e-17,0.708133903422484,0.916,0.873,5.27918108101713e-13,"Up_in_3D"
"MAFF",1.49628668235966e-17,1.45221281966625,0.718,0.578,5.4765588861046e-13,"Up_in_3D"
"TNNT2",1.50568451215273e-17,-5.75448373098685,0.007,0.131,5.51095588293022e-13,"Up_in_2D"
"PLS3",1.54359029942766e-17,-0.642508658424531,0.901,0.931,5.64969485493517e-13,"Up_in_2D"
"AP000944.7",1.55299426846179e-17,0.188251874198582,0.063,0.265,5.68411432199698e-13,"Up_in_3D"
"DPP8",1.57403307779565e-17,-0.790587772830234,0.709,0.905,5.76111846803985e-13,"Up_in_2D"
"ZNF586",1.62067251626223e-17,-0.898033102233092,0.491,0.756,5.9318234767714e-13,"Up_in_2D"
"PTBP3",1.665746946166e-17,-0.777587086841364,0.814,0.935,6.09680039766216e-13,"Up_in_2D"
"SEPTIN9",1.71765760704468e-17,-0.755201045407894,0.894,0.942,6.28679860754425e-13,"Up_in_2D"
"PHLDB2",1.72374406571677e-17,-1.22657234778104,0.706,0.876,6.30907565492996e-13,"Up_in_2D"
"ARHGAP23",1.7439840163677e-17,-1.29714007120436,0.521,0.756,6.38315589830742e-13,"Up_in_2D"
"VMP1",1.77673169360614e-17,-0.878613654239991,0.909,0.949,6.50301567176784e-13,"Up_in_2D"
"ELMOD3",2.03964485260025e-17,-1.06150843863957,0.398,0.676,7.46530412500217e-13,"Up_in_2D"
